Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF,5,55,1,2,LF152_,2033,2,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2705,2708,3,5,0,0,1
M,LF,5,55,1,2,LF152_,2086,2,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2708,2713,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2101,2,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2713,2740,27,8,0,2,0
M,LF,5,55,1,2,LF152_,2125,2,0,0,1,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2740,2747,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2131,2,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2747,2750,3,5,0,0,1
M,LF,5,55,1,2,LF152_,2157,2,0,0,1,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2750,2755,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2167,2,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2755,2784,29,8,0,1,0
M,LF,5,55,1,2,LF152_,2170,2,0,0,1,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2784,2791,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2172,2,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2791,2794,3,5,0,1,1
M,LF,5,55,1,2,LF152_,2214,2,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2794,2799,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2219,3,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,6,2799,2800,1,8,0,0,1
M,LF,5,55,1,2,LF152_,2221,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,7,2800,2829,29,2,0,1,0
M,LF,5,55,1,2,LF152_,2224,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,7,2829,2836,7,3,0,0,1
M,LF,5,55,1,2,LF152_,2229,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,7,2836,2839,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2230,8,2,3,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,7,2839,2844,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2256,2,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,7,2844,2873,29,8,0,1,0
M,LF,5,55,1,2,LF152_,2265,2,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,7,2873,2880,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2270,3,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,7,2880,2883,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2272,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,7,2883,2888,5,4,0,1,0
M,LF,5,55,1,2,LF152_,2275,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,7,2888,2894,6,8,0,0,1
M,LF,5,55,1,2,LF152_,2276,4,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,8,2894,2923,29,2,0,1,0
M,LF,5,55,1,2,LF152_,2280,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,8,2923,2930,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2295,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,8,2930,2933,3,5,0,0,1
M,LF,5,55,1,2,LF152_,2308,8,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,8,2933,2938,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2313,3,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,8,2938,2977,39,8,0,0,1
M,LF,5,55,1,2,LF152_,2315,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,9,2977,3093,116,2,0,1,0
M,LF,5,55,1,2,LF152_,2316,5,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,9,3093,3100,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2318,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,9,3100,3103,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2323,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,9,3103,3108,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2343,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,9,3108,3121,13,8,0,0,1
M,LF,5,55,1,2,LF152_,2351,8,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,10,3121,3161,40,2,0,1,0
M,LF,5,55,1,2,LF152_,2358,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,10,3161,3168,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2359,5,0,0,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,10,3168,3171,3,5,0,0,1
M,LF,5,55,1,2,LF152_,2360,5,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,10,3171,3176,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2361,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,10,3176,3277,101,8,0,0,2
M,LF,5,55,1,2,LF152_,2364,4,0,0,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,11,3277,3329,52,2,0,2,0
M,LF,5,55,1,2,LF152_,2365,4,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,11,3329,3336,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2366,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,11,3336,3339,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2367,8,2,3,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,11,3339,3344,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2389,2,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,11,3344,3348,4,8,0,0,1
M,LF,5,55,1,2,LF152_,2396,2,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,12,3348,3381,33,2,0,1,0
M,LF,5,55,1,2,LF152_,2402,3,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,12,3381,3388,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2403,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,12,3388,3391,3,5,0,0,1
M,LF,5,55,1,2,LF152_,2406,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,12,3391,3396,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2407,4,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,12,3396,3431,35,8,0,2,0
M,LF,5,55,1,2,LF152_,2411,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,12,3431,3438,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2432,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,12,3438,3441,3,5,0,1,1
M,LF,5,55,1,2,LF152_,2440,8,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,12,3441,3446,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2447,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,12,3446,3503,57,8,0,0,8
M,LF,5,55,1,2,LF152_,2448,5,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,13,3503,3647,144,2,0,1,0
M,LF,5,55,1,2,LF152_,2450,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,13,3647,3654,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2452,4,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,13,3654,3657,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2455,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,13,3657,3662,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2478,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,13,3662,3669,7,8,0,0,2
M,LF,5,55,1,2,LF152_,2531,8,0,0,1,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,14,3669,3721,52,2,0,1,0
M,LF,5,55,1,2,LF152_,2532,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,14,3721,3728,7,3,0,0,1
M,LF,5,55,1,2,LF152_,2611,8,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,14,3728,3731,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2615,3,0,0,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,14,3731,3736,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2618,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,14,3736,3802,66,8,0,2,0
M,LF,5,55,1,2,LF152_,2621,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,14,3802,3809,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2626,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,14,3809,3812,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2629,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,14,3812,3817,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2630,8,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,14,3817,3820,3,8,0,0,1
M,LF,5,55,1,2,LF152_,2632,3,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,15,3820,3852,32,2,0,1,0
M,LF,5,55,1,2,LF152_,2637,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,15,3852,3859,7,3,0,0,1
M,LF,5,55,1,2,LF152_,2640,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,15,3859,3862,3,5,0,0,0
