Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,KM,5,104,3,3,LF270_,0,0,1,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,0,0,150,150,1,0,0,0
M,KM,5,104,3,3,LF270_,59,1,0,0,0,0,1,,110918 retrain,M,KM,5,104,3,3,LF270_,0,150,153,3,6,5,0,27
M,KM,5,104,3,3,LF270_,67,1,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,1,153,3688,3535,2,0,2,0
M,KM,5,104,3,3,LF270_,125,1,0,0,0,0,1,,110918 retrain,M,KM,5,104,3,3,LF270_,1,3688,3695,7,3,0,0,0
M,KM,5,104,3,3,LF270_,137,1,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,1,3695,3698,3,5,0,1,0
M,KM,5,104,3,3,LF270_,150,1,6,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,1,3698,3703,5,4,0,0,0
M,KM,5,104,3,3,LF270_,153,6,2,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,1,3703,3715,12,8,0,0,3
M,KM,5,104,3,3,LF270_,210,2,0,0,0,0,1,,110918 retrain,M,KM,5,104,3,3,LF270_,2,3715,4010,295,2,0,1,0
M,KM,5,104,3,3,LF270_,219,2,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,2,4010,4017,7,3,0,0,0
M,KM,5,104,3,3,LF270_,557,2,0,0,1,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,2,4017,4020,3,5,0,0,0
M,KM,5,104,3,3,LF270_,558,2,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,2,4020,4025,5,4,0,0,0
M,KM,5,104,3,3,LF270_,559,2,0,0,1,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,2,4025,4036,11,8,0,1,0
M,KM,5,104,3,3,LF270_,560,2,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,2,4036,4043,7,3,0,0,0
M,KM,5,104,3,3,LF270_,561,2,0,0,1,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,2,4043,4046,3,5,0,0,1
M,KM,5,104,3,3,LF270_,565,2,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,2,4046,4051,5,4,0,0,0
M,KM,5,104,3,3,LF270_,576,2,0,0,1,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,2,4051,4059,8,8,0,0,4
M,KM,5,104,3,3,LF270_,577,2,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,3,4059,4703,644,2,0,2,0
M,KM,5,104,3,3,LF270_,581,2,0,0,1,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,3,4703,4710,7,3,0,0,0
M,KM,5,104,3,3,LF270_,582,2,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,3,4710,4713,3,5,0,0,0
M,KM,5,104,3,3,LF270_,798,2,0,0,0,0,1,,110918 retrain,M,KM,5,104,3,3,LF270_,3,4713,4718,5,4,0,0,0
M,KM,5,104,3,3,LF270_,829,2,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,3,4718,4742,24,8,0,0,2
M,KM,5,104,3,3,LF270_,1166,2,0,0,0,0,1,,110918 retrain,M,KM,5,104,3,3,LF270_,4,4742,5002,260,2,0,1,0
M,KM,5,104,3,3,LF270_,1171,2,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,4,5002,5009,7,3,0,0,0
M,KM,5,104,3,3,LF270_,2320,2,0,0,0,0,1,,110918 retrain,M,KM,5,104,3,3,LF270_,4,5009,5012,3,5,0,0,0
M,KM,5,104,3,3,LF270_,2330,2,0,0,0,0,0,,110918 retrain,M,KM,5,104,3,3,LF270_,4,5012,5017,5,4,0,0,0
