Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF,5,39,3,2,LF152_,0,0,1,0,0,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,0,0,150,150,1,0,0,0
M,LF,5,39,3,2,LF152_,3,1,0,0,0,0,1,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,0,150,153,3,6,1,0,3
M,LF,5,39,3,2,LF152_,4,1,0,0,0,0,1,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,1,153,806,653,2,0,1,0
M,LF,5,39,3,2,LF152_,22,1,0,0,0,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,1,806,813,7,3,0,0,0
M,LF,5,39,3,2,LF152_,131,1,0,0,0,0,1,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,1,813,816,3,5,0,0,1
M,LF,5,39,3,2,LF152_,134,1,0,0,0,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,1,816,821,5,4,0,0,0
M,LF,5,39,3,2,LF152_,150,1,6,0,0,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,1,821,830,9,8,0,0,1
M,LF,5,39,3,2,LF152_,153,6,2,0,0,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,2,830,1016,186,2,0,1,0
M,LF,5,39,3,2,LF152_,360,2,0,0,1,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,2,1016,1023,7,3,0,0,0
M,LF,5,39,3,2,LF152_,361,2,0,0,0,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,2,1023,1026,3,5,0,0,1
M,LF,5,39,3,2,LF152_,464,2,0,0,0,0,1,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,2,1026,1031,5,4,0,0,0
M,LF,5,39,3,2,LF152_,482,2,0,0,0,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,2,1031,1033,2,8,0,0,1
M,LF,5,39,3,2,LF152_,510,2,0,0,0,0,1,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,3,1033,1193,160,2,0,1,0
M,LF,5,39,3,2,LF152_,525,2,0,0,0,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,3,1193,1200,7,3,0,0,0
M,LF,5,39,3,2,LF152_,574,2,0,0,0,0,1,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,3,1200,1203,3,5,0,0,0
M,LF,5,39,3,2,LF152_,575,2,0,0,0,0,0,,060118_RETRAIN,M,LF,5,39,3,2,LF152_,3,1203,1208,5,4,0,0,0
