Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF,5,74,0,4,LF152_,0,0,1,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,0,0,150,150,1,0,0,0
M,LF,5,74,0,4,LF152_,150,1,6,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,0,150,153,3,6,0,0,0
M,LF,5,74,0,4,LF152_,153,6,2,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,153,275,122,2,0,1,0
M,LF,5,74,0,4,LF152_,275,2,3,2,0,1,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,275,282,7,3,0,0,0
M,LF,5,74,0,4,LF152_,278,3,0,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,282,285,3,5,0,0,0
M,LF,5,74,0,4,LF152_,282,3,5,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,285,290,5,4,0,0,0
M,LF,5,74,0,4,LF152_,285,5,4,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,290,304,14,8,0,1,0
M,LF,5,74,0,4,LF152_,290,4,8,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,304,311,7,3,0,0,0
M,LF,5,74,0,4,LF152_,304,8,3,2,0,1,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,311,314,3,5,0,0,0
M,LF,5,74,0,4,LF152_,308,3,0,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,314,319,5,4,0,0,0
M,LF,5,74,0,4,LF152_,311,3,5,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,319,431,112,8,0,1,0
M,LF,5,74,0,4,LF152_,314,5,4,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,431,438,7,3,0,0,0
M,LF,5,74,0,4,LF152_,319,4,8,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,438,441,3,5,0,0,0
M,LF,5,74,0,4,LF152_,431,8,3,2,0,1,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,441,446,5,4,0,0,0
M,LF,5,74,0,4,LF152_,432,3,0,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,1,446,678,232,8,2,0,3
M,LF,5,74,0,4,LF152_,438,3,5,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,678,914,236,2,0,1,0
M,LF,5,74,0,4,LF152_,441,5,4,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,914,921,7,3,0,0,0
M,LF,5,74,0,4,LF152_,446,4,8,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,921,924,3,5,0,0,0
M,LF,5,74,0,4,LF152_,678,8,2,3,0,0,1,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,924,929,5,4,0,0,0
M,LF,5,74,0,4,LF152_,743,2,0,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,929,982,53,8,0,1,0
M,LF,5,74,0,4,LF152_,799,2,0,0,0,0,1,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,982,989,7,3,0,0,0
M,LF,5,74,0,4,LF152_,800,2,0,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,989,992,3,5,0,0,0
M,LF,5,74,0,4,LF152_,832,2,0,0,1,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,992,997,5,4,0,0,0
M,LF,5,74,0,4,LF152_,841,2,0,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,997,1041,44,8,0,1,0
M,LF,5,74,0,4,LF152_,882,2,0,0,1,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,1041,1048,7,3,0,0,0
M,LF,5,74,0,4,LF152_,887,2,0,0,0,0,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,1048,1051,3,5,0,0,2
M,LF,5,74,0,4,LF152_,905,2,0,0,0,0,1,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,1051,1056,5,4,0,0,0
M,LF,5,74,0,4,LF152_,914,2,3,2,0,1,0,,061918_RETRAIN,M,LF,5,74,0,4,LF152_,2,1056,1111,55,8,0,1,0
