Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF,5,122,3,3,LF270_,2044,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,11,5528,5609,81,2,0,1,0
M,LF,5,122,3,3,LF270_,2045,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,11,5609,5616,7,3,0,0,0
M,LF,5,122,3,3,LF270_,2047,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,11,5616,5619,3,5,0,0,0
M,LF,5,122,3,3,LF270_,2048,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,11,5619,5624,5,4,0,0,0
M,LF,5,122,3,3,LF270_,2060,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,11,5624,5634,10,8,0,0,1
M,LF,5,122,3,3,LF270_,2072,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,12,5634,5685,51,2,0,1,0
M,LF,5,122,3,3,LF270_,2091,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,12,5685,5692,7,3,0,0,1
M,LF,5,122,3,3,LF270_,2092,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,12,5692,5695,3,5,0,0,0
M,LF,5,122,3,3,LF270_,2095,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,12,5695,5700,5,4,0,0,0
M,LF,5,122,3,3,LF270_,2119,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,12,5700,5732,32,8,0,0,1
M,LF,5,122,3,3,LF270_,2205,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,13,5732,5748,16,2,0,1,0
M,LF,5,122,3,3,LF270_,2237,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,13,5748,5755,7,3,0,0,1
M,LF,5,122,3,3,LF270_,2325,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,13,5755,5758,3,5,0,0,0
M,LF,5,122,3,3,LF270_,2355,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,13,5758,5763,5,4,0,0,0
M,LF,5,122,3,3,LF270_,2356,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,13,5763,5836,73,8,0,1,0
M,LF,5,122,3,3,LF270_,2421,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,13,5836,5843,7,3,0,0,0
M,LF,5,122,3,3,LF270_,2477,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,13,5843,5846,3,5,0,0,0
M,LF,5,122,3,3,LF270_,2489,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,13,5846,5851,5,4,0,0,0
M,LF,5,122,3,3,LF270_,2490,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,13,5851,5896,45,8,0,0,1
M,LF,5,122,3,3,LF270_,2493,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,14,5896,5943,47,2,0,1,0
M,LF,5,122,3,3,LF270_,2494,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,5943,5950,7,3,0,0,0
M,LF,5,122,3,3,LF270_,2513,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,14,5950,5953,3,5,0,0,1
M,LF,5,122,3,3,LF270_,2579,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,14,5953,5958,5,4,0,0,0
M,LF,5,122,3,3,LF270_,2580,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,14,5958,6028,70,8,0,2,0
