Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,YD,5,59,3,2,LF153_,2939,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,11,7149,7156,7,3,0,0,0
M,YD,5,59,3,2,LF153_,2944,3,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,11,7156,7159,3,5,0,0,0
M,YD,5,59,3,2,LF153_,2946,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,11,7159,7164,5,4,0,0,0
M,YD,5,59,3,2,LF153_,2949,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,11,7164,7280,116,8,1,0,1
M,YD,5,59,3,2,LF153_,2952,4,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,12,7280,10776,3496,2,0,1,0
M,YD,5,59,3,2,LF153_,2954,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,12,10776,10783,7,3,0,0,0
M,YD,5,59,3,2,LF153_,3021,8,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,12,10783,10786,3,5,0,0,0
M,YD,5,59,3,2,LF153_,3091,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,12,10786,10791,5,4,0,0,0
M,YD,5,59,3,2,LF153_,3096,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,12,10791,10807,16,8,0,0,4
M,YD,5,59,3,2,LF153_,3193,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,13,10807,11793,986,2,0,1,0
M,YD,5,59,3,2,LF153_,3200,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,13,11793,11800,7,3,0,1,0
M,YD,5,59,3,2,LF153_,3201,5,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,13,11800,11803,3,5,0,0,0
M,YD,5,59,3,2,LF153_,3203,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,13,11803,11808,5,4,0,0,0
M,YD,5,59,3,2,LF153_,3208,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,3,2,LF153_,13,11808,12000,192,8,0,0,1
M,YD,5,59,3,2,LF153_,3214,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,0,0,150,150,1,0,0,0
M,YD,5,59,3,2,LF153_,3232,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,0,150,153,3,6,0,0,3
M,YD,5,59,3,2,LF153_,3241,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,1,153,802,649,2,0,1,0
M,YD,5,59,3,2,LF153_,3280,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,1,802,809,7,3,0,0,1
M,YD,5,59,3,2,LF153_,3400,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,1,809,812,3,5,0,0,0
M,YD,5,59,3,2,LF153_,3407,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,1,812,817,5,4,0,0,0
M,YD,5,59,3,2,LF153_,3410,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,1,817,837,20,8,0,0,6
M,YD,5,59,3,2,LF153_,3415,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,2,837,1547,710,2,0,1,0
M,YD,5,59,3,2,LF153_,3551,8,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,2,1547,1554,7,3,0,0,0
M,YD,5,59,3,2,LF153_,3615,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,2,1554,1557,3,5,0,0,0
M,YD,5,59,3,2,LF153_,3630,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,2,1557,1562,5,4,0,0,0
M,YD,5,59,3,2,LF153_,3686,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,2,1562,1568,6,8,2,0,10
M,YD,5,59,3,2,LF153_,3687,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,3,1568,8909,7341,2,0,1,0
M,YD,5,59,3,2,LF153_,3691,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,3,8909,8916,7,3,0,0,1
M,YD,5,59,3,2,LF153_,3730,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,3,8916,8919,3,5,0,0,0
M,YD,5,59,3,2,LF153_,3779,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,3,8919,8924,5,4,0,0,0
M,YD,5,59,3,2,LF153_,3795,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,3,8924,8982,58,8,2,0,11
M,YD,5,59,3,2,LF153_,3813,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,4,8982,11735,2753,2,0,1,0
M,YD,5,59,3,2,LF153_,3825,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,4,11735,11742,7,3,0,0,1
M,YD,5,59,3,2,LF153_,3841,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,4,11742,11745,3,5,0,0,0
M,YD,5,59,3,2,LF153_,3842,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,4,11745,11750,5,4,0,0,0
M,YD,5,59,3,2,LF153_,3844,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,4,11750,11775,25,8,0,0,1
M,YD,5,59,3,2,LF153_,3894,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,1,2,LF154_,5,11775,12000,225,2,0,0,0
M,YD,5,59,3,2,LF153_,4556,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,0,0,150,150,1,0,0,0
M,YD,5,59,3,2,LF153_,4563,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,0,150,153,3,6,0,0,0
M,YD,5,59,3,2,LF153_,4566,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,1,153,1012,859,2,0,2,0
M,YD,5,59,3,2,LF153_,4571,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,1,1012,1019,7,3,0,0,0
M,YD,5,59,3,2,LF153_,4574,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,1,1019,1022,3,5,0,0,0
M,YD,5,59,3,2,LF153_,4589,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,1,1022,1027,5,4,0,0,0
M,YD,5,59,3,2,LF153_,5019,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,1,1027,1041,14,8,0,0,7
M,YD,5,59,3,2,LF153_,5026,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,2,1041,1543,502,2,0,1,0
M,YD,5,59,3,2,LF153_,5029,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,2,1543,1550,7,3,0,0,0
M,YD,5,59,3,2,LF153_,5031,4,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,2,1550,1553,3,5,0,0,0
M,YD,5,59,3,2,LF153_,5034,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,2,1553,1558,5,4,0,0,0
M,YD,5,59,3,2,LF153_,5038,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,2,1558,1564,6,8,0,0,3
M,YD,5,59,3,2,LF153_,5045,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,3,1564,1910,346,2,0,1,0
M,YD,5,59,3,2,LF153_,5071,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,3,1910,1917,7,3,0,0,0
M,YD,5,59,3,2,LF153_,5078,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,3,1917,1920,3,5,0,0,0
M,YD,5,59,3,2,LF153_,5081,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,3,1920,1925,5,4,0,0,0
M,YD,5,59,3,2,LF153_,5086,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,3,1925,1934,9,8,0,0,6
M,YD,5,59,3,2,LF153_,5129,8,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,4,1934,2600,666,2,0,1,0
M,YD,5,59,3,2,LF153_,5161,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,4,2600,2607,7,3,0,0,0
M,YD,5,59,3,2,LF153_,5169,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,4,2607,2610,3,5,0,0,0
M,YD,5,59,3,2,LF153_,5361,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,4,2610,2615,5,4,0,0,0
M,YD,5,59,3,2,LF153_,5368,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,4,2615,2622,7,8,0,0,5
M,YD,5,59,3,2,LF153_,5371,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,5,2622,3172,550,2,0,1,0
M,YD,5,59,3,2,LF153_,5376,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,5,3172,3179,7,3,0,0,0
M,YD,5,59,3,2,LF153_,5428,8,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,5,3179,3182,3,5,0,0,0
M,YD,5,59,3,2,LF153_,5443,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,5,3182,3187,5,4,0,0,0
M,YD,5,59,3,2,LF153_,5455,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,5,3187,3198,11,8,0,0,6
M,YD,5,59,3,2,LF153_,5525,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,6,3198,4266,1068,2,0,1,0
M,YD,5,59,3,2,LF153_,5538,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,6,4266,4273,7,3,0,0,0
M,YD,5,59,3,2,LF153_,5544,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,6,4273,4276,3,5,0,0,0
M,YD,5,59,3,2,LF153_,5568,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,6,4276,4281,5,4,0,0,0
M,YD,5,59,3,2,LF153_,7149,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,6,4281,4298,17,8,0,0,3
M,YD,5,59,3,2,LF153_,7156,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,7,4298,4405,107,2,0,2,0
M,YD,5,59,3,2,LF153_,7159,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,7,4405,4412,7,3,0,0,0
M,YD,5,59,3,2,LF153_,7160,4,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,7,4412,4415,3,5,0,0,0
M,YD,5,59,3,2,LF153_,7164,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,7,4415,4420,5,4,0,0,0
M,YD,5,59,3,2,LF153_,7280,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,7,4420,4424,4,8,0,0,4
M,YD,5,59,3,2,LF153_,7289,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,8,4424,4802,378,2,0,1,0
M,YD,5,59,3,2,LF153_,8151,2,0,0,1,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,8,4802,4809,7,3,0,0,0
M,YD,5,59,3,2,LF153_,8157,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,8,4809,4812,3,5,0,0,0
M,YD,5,59,3,2,LF153_,10776,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,8,4812,4817,5,4,0,0,0
M,YD,5,59,3,2,LF153_,10783,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,8,4817,4827,10,8,0,0,3
M,YD,5,59,3,2,LF153_,10786,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,9,4827,5149,322,2,0,1,0
M,YD,5,59,3,2,LF153_,10791,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,9,5149,5156,7,3,0,0,0
M,YD,5,59,3,2,LF153_,10800,8,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,9,5156,5159,3,5,0,1,0
M,YD,5,59,3,2,LF153_,10807,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,9,5159,5164,5,4,0,0,0
M,YD,5,59,3,2,LF153_,10823,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,9,5164,5180,16,8,0,1,0
M,YD,5,59,3,2,LF153_,10904,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,9,5180,5187,7,3,0,0,2
M,YD,5,59,3,2,LF153_,10918,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,9,5187,5190,3,5,0,0,0
M,YD,5,59,3,2,LF153_,10985,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,9,5190,5195,5,4,0,0,0
M,YD,5,59,3,2,LF153_,10998,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,9,5195,5265,70,8,0,0,3
M,YD,5,59,3,2,LF153_,11077,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,10,5265,5473,208,2,0,1,0
M,YD,5,59,3,2,LF153_,11097,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,10,5473,5480,7,3,0,0,0
M,YD,5,59,3,2,LF153_,11793,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,10,5480,5483,3,5,0,0,0
M,YD,5,59,3,2,LF153_,11799,3,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,10,5483,5488,5,4,0,0,0
M,YD,5,59,3,2,LF153_,11800,3,5,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,10,5488,5501,13,8,0,0,2
M,YD,5,59,3,2,LF153_,11802,5,0,0,0,1,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,11,5501,6430,929,2,0,1,0
M,YD,5,59,3,2,LF153_,11803,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,11,6430,6437,7,3,0,0,0
M,YD,5,59,3,2,LF153_,11808,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,11,6437,6440,3,5,0,0,0
M,YD,5,59,3,2,LF153_,11817,8,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,11,6440,6445,5,4,0,0,0
M,YD,5,59,3,2,LF153_,12000,8,-1,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,11,6445,6466,21,8,0,0,1
M,YD,5,59,1,2,LF154_,0,0,1,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,12,6466,6470,4,2,0,1,0
M,YD,5,59,1,2,LF154_,26,1,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,12,6470,6477,7,3,0,0,0
M,YD,5,59,1,2,LF154_,27,1,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,12,6477,6480,3,5,0,0,0
M,YD,5,59,1,2,LF154_,150,1,6,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,12,6480,6485,5,4,0,0,0
M,YD,5,59,1,2,LF154_,153,6,2,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,12,6485,6559,74,8,0,0,1
M,YD,5,59,1,2,LF154_,370,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,13,6559,6722,163,2,0,1,0
M,YD,5,59,1,2,LF154_,380,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,13,6722,6729,7,3,0,0,0
M,YD,5,59,1,2,LF154_,453,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,13,6729,6732,3,5,0,0,0
M,YD,5,59,1,2,LF154_,467,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,13,6732,6737,5,4,0,0,0
M,YD,5,59,1,2,LF154_,644,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,13,6737,6745,8,8,0,1,0
M,YD,5,59,1,2,LF154_,661,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,13,6745,6752,7,3,0,0,0
M,YD,5,59,1,2,LF154_,802,2,3,2,0,1,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,13,6752,6755,3,5,0,0,0
M,YD,5,59,1,2,LF154_,809,3,5,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,13,6755,6760,5,4,0,0,0
M,YD,5,59,1,2,LF154_,812,5,4,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,13,6760,6770,10,8,0,0,2
M,YD,5,59,1,2,LF154_,817,4,8,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,14,6770,7156,386,2,0,1,0
M,YD,5,59,1,2,LF154_,824,8,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,14,7156,7163,7,3,0,1,0
M,YD,5,59,1,2,LF154_,837,8,2,3,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,14,7163,7166,3,5,0,0,0
M,YD,5,59,1,2,LF154_,839,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,14,7166,7171,5,4,0,0,0
M,YD,5,59,1,2,LF154_,840,2,0,0,0,0,0,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,14,7171,7184,13,8,0,0,2
M,YD,5,59,1,2,LF154_,841,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,15,7184,8068,884,2,0,1,0
M,YD,5,59,1,2,LF154_,870,2,0,0,0,0,1,,061118_RETRAIN,M,YD,5,59,0,4,LF155_,15,8068,8075,7,3,0,0,0
