Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF.CM,5,49,1,4,LF152_,0,0,1,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,0,0,150,150,1,0,0,0
M,LF.CM,5,49,1,4,LF152_,150,1,6,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,0,150,153,3,6,1,0,2
M,LF.CM,5,49,1,4,LF152_,153,6,2,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,1,153,419,266,2,0,1,0
M,LF.CM,5,49,1,4,LF152_,185,2,0,0,0,0,1,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,1,419,426,7,3,0,0,0
M,LF.CM,5,49,1,4,LF152_,186,2,0,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,1,426,429,3,5,0,0,1
M,LF.CM,5,49,1,4,LF152_,187,2,0,0,0,0,1,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,1,429,434,5,4,0,0,0
M,LF.CM,5,49,1,4,LF152_,195,2,0,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,1,434,441,7,8,0,0,5
M,LF.CM,5,49,1,4,LF152_,379,2,0,0,1,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,2,441,1335,894,2,0,1,0
M,LF.CM,5,49,1,4,LF152_,385,2,0,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,2,1335,1342,7,3,0,0,0
M,LF.CM,5,49,1,4,LF152_,419,2,3,2,0,1,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,2,1342,1345,3,5,0,0,1
M,LF.CM,5,49,1,4,LF152_,426,3,5,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,2,1345,1350,5,4,0,0,0
M,LF.CM,5,49,1,4,LF152_,429,5,4,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,2,1350,1367,17,8,0,0,2
M,LF.CM,5,49,1,4,LF152_,432,4,0,0,0,0,1,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,3,1367,1539,172,2,0,2,0
M,LF.CM,5,49,1,4,LF152_,434,4,8,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,3,1539,1546,7,3,0,0,0
M,LF.CM,5,49,1,4,LF152_,441,8,2,3,0,0,1,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,3,1546,1549,3,5,0,0,0
M,LF.CM,5,49,1,4,LF152_,453,2,0,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,3,1549,1554,5,4,0,0,0
M,LF.CM,5,49,1,4,LF152_,483,2,0,0,0,0,1,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,3,1554,1589,35,8,2,0,3
M,LF.CM,5,49,1,4,LF152_,485,2,0,0,0,0,1,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,4,1589,1878,289,2,0,1,0
M,LF.CM,5,49,1,4,LF152_,501,2,0,0,0,0,1,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,4,1878,1885,7,3,0,0,0
M,LF.CM,5,49,1,4,LF152_,502,2,0,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,4,1885,1888,3,5,0,0,0
M,LF.CM,5,49,1,4,LF152_,537,2,0,0,0,0,1,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,4,1888,1893,5,4,1,0,0
M,LF.CM,5,49,1,4,LF152_,559,2,0,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,4,1893,1994,101,8,0,0,1
M,LF.CM,5,49,1,4,LF152_,1335,2,3,2,0,1,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,5,1994,2012,18,2,0,1,0
M,LF.CM,5,49,1,4,LF152_,1337,3,0,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,5,2012,2019,7,3,0,0,0
M,LF.CM,5,49,1,4,LF152_,1342,3,5,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,5,2019,2022,3,5,0,0,0
M,LF.CM,5,49,1,4,LF152_,1345,5,4,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,5,2022,2027,5,4,0,0,0
M,LF.CM,5,49,1,4,LF152_,1349,4,0,0,0,0,1,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,5,2027,2033,6,8,0,1,0
M,LF.CM,5,49,1,4,LF152_,1350,4,8,0,0,0,0,,060618_RETRAIN,M,LF.CM,5,49,1,4,LF152_,5,2033,2040,7,3,0,0,0
