Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF,5,41,0,4,LF152_,0,0,1,0,0,0,0,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,0,0,150,150,1,0,0,0
M,LF,5,41,0,4,LF152_,125,1,0,0,0,0,1,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,0,150,153,3,6,0,0,0
M,LF,5,41,0,4,LF152_,143,1,0,0,0,0,0,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,1,153,483,330,2,0,1,0
M,LF,5,41,0,4,LF152_,150,1,6,0,0,0,0,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,1,483,490,7,3,0,0,0
M,LF,5,41,0,4,LF152_,153,6,2,0,0,0,0,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,1,490,493,3,5,0,0,0
M,LF,5,41,0,4,LF152_,483,2,3,2,0,1,0,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,1,493,498,5,4,0,0,0
M,LF,5,41,0,4,LF152_,490,3,5,0,0,0,0,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,1,498,507,9,8,1,0,3
M,LF,5,41,0,4,LF152_,493,5,4,0,0,0,0,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,2,507,763,256,2,0,1,0
M,LF,5,41,0,4,LF152_,498,4,8,0,0,0,0,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,2,763,770,7,3,0,0,0
M,LF,5,41,0,4,LF152_,507,8,2,3,0,0,1,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,2,770,773,3,5,0,0,0
M,LF,5,41,0,4,LF152_,509,2,0,0,0,0,0,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,2,773,778,5,4,0,0,0
M,LF,5,41,0,4,LF152_,528,2,0,0,0,0,1,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,2,778,779,1,8,0,0,2
M,LF,5,41,0,4,LF152_,529,2,0,0,0,0,1,,060218_RETRAIN,M,LF,5,41,0,4,LF152_,3,779,813,34,2,0,1,0
