Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,RETRAIN_111318,5,112,1,2,LF270_,0,0,1,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,0,0,150,150,1,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,150,1,6,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,0,150,153,3,6,0,0,4
M,RETRAIN_111318,5,112,1,2,LF270_,153,6,2,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,1,153,940,787,2,0,1,0
M,RETRAIN_111318,5,112,1,2,LF270_,354,2,0,0,0,0,1,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,1,940,947,7,3,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,371,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,1,947,950,3,5,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,445,2,0,0,0,0,1,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,1,950,955,5,4,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,454,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,1,955,969,14,8,1,0,2
M,RETRAIN_111318,5,112,1,2,LF270_,632,2,0,0,0,0,1,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,2,969,1861,892,2,0,1,0
M,RETRAIN_111318,5,112,1,2,LF270_,634,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,2,1861,1868,7,3,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,706,2,0,0,0,0,1,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,2,1868,1871,3,5,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,709,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,2,1871,1876,5,4,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,940,2,3,2,0,1,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,2,1876,1890,14,8,0,0,3
M,RETRAIN_111318,5,112,1,2,LF270_,941,3,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,3,1890,2205,315,2,0,1,0
M,RETRAIN_111318,5,112,1,2,LF270_,947,3,5,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,3,2205,2212,7,3,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,950,5,4,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,3,2212,2215,3,5,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,955,4,8,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,3,2215,2220,5,4,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,969,8,2,3,0,0,1,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,3,2220,2292,72,8,0,1,0
M,RETRAIN_111318,5,112,1,2,LF270_,980,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,3,2292,2299,7,3,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,984,2,0,0,0,0,1,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,3,2299,2302,3,5,0,1,1
M,RETRAIN_111318,5,112,1,2,LF270_,992,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,3,2302,2307,5,4,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,1595,2,0,0,1,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,3,2307,3079,772,8,0,0,1
M,RETRAIN_111318,5,112,1,2,LF270_,1600,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,4,3079,3692,613,2,0,1,0
M,RETRAIN_111318,5,112,1,2,LF270_,1861,2,3,2,0,1,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,4,3692,3699,7,3,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,1868,3,5,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,4,3699,3702,3,5,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,1871,5,4,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,4,3702,3707,5,4,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,1872,4,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,4,3707,3711,4,8,0,0,1
M,RETRAIN_111318,5,112,1,2,LF270_,1876,4,8,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,5,3711,3821,110,2,0,1,0
M,RETRAIN_111318,5,112,1,2,LF270_,1890,8,2,3,0,0,1,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,5,3821,3828,7,3,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,1898,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,5,3828,3831,3,5,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,1976,2,0,0,0,0,1,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,5,3831,3836,5,4,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,1988,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,5,3836,3917,81,8,0,0,3
M,RETRAIN_111318,5,112,1,2,LF270_,2115,2,0,0,0,0,1,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,6,3917,4389,472,2,0,1,0
M,RETRAIN_111318,5,112,1,2,LF270_,2121,2,0,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,6,4389,4396,7,3,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,2205,2,3,2,0,1,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,6,4396,4399,3,5,0,0,0
M,RETRAIN_111318,5,112,1,2,LF270_,2212,3,5,0,0,0,0,,111318 retrain,M,RETRAIN_111318,5,112,1,2,LF270_,6,4399,4404,5,4,0,0,0
