Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,KM,5,135,3,1,LF270_,0,0,1,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,0,0,150,150,1,0,0,0
M,KM,5,135,3,1,LF270_,22,1,0,0,0,0,1,,112318 retrain,M,KM,5,135,3,1,LF270_,0,150,153,3,6,0,0,1
M,KM,5,135,3,1,LF270_,35,1,0,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,1,153,205,52,2,0,1,0
M,KM,5,135,3,1,LF270_,150,1,6,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,1,205,212,7,3,0,0,0
M,KM,5,135,3,1,LF270_,153,6,2,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,1,212,215,3,5,0,0,0
M,KM,5,135,3,1,LF270_,169,2,0,0,0,0,1,,112318 retrain,M,KM,5,135,3,1,LF270_,1,215,220,5,4,0,0,0
M,KM,5,135,3,1,LF270_,181,2,0,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,1,220,244,24,8,1,0,1
M,KM,5,135,3,1,LF270_,205,2,3,2,0,1,0,,112318 retrain,M,KM,5,135,3,1,LF270_,2,244,1022,778,2,0,1,0
M,KM,5,135,3,1,LF270_,207,3,0,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,2,1022,1029,7,3,0,0,0
M,KM,5,135,3,1,LF270_,212,3,5,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,2,1029,1032,3,5,0,0,0
M,KM,5,135,3,1,LF270_,215,5,4,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,2,1032,1037,5,4,0,0,0
M,KM,5,135,3,1,LF270_,220,4,8,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,2,1037,1064,27,8,0,0,2
M,KM,5,135,3,1,LF270_,244,8,2,3,0,0,1,,112318 retrain,M,KM,5,135,3,1,LF270_,3,1064,1148,84,2,0,1,0
M,KM,5,135,3,1,LF270_,262,2,0,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,3,1148,1155,7,3,0,0,0
M,KM,5,135,3,1,LF270_,607,2,0,0,1,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,3,1155,1158,3,5,0,0,0
M,KM,5,135,3,1,LF270_,614,2,0,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,3,1158,1163,5,4,0,0,0
M,KM,5,135,3,1,LF270_,1022,2,3,2,0,1,0,,112318 retrain,M,KM,5,135,3,1,LF270_,3,1163,1170,7,8,0,0,1
M,KM,5,135,3,1,LF270_,1024,3,0,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,4,1170,1265,95,2,0,1,0
M,KM,5,135,3,1,LF270_,1029,3,5,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,4,1265,1272,7,3,0,0,0
M,KM,5,135,3,1,LF270_,1032,5,4,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,4,1272,1275,3,5,0,0,0
M,KM,5,135,3,1,LF270_,1037,4,8,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,4,1275,1280,5,4,0,0,1
M,KM,5,135,3,1,LF270_,1064,8,2,3,0,0,1,,112318 retrain,M,KM,5,135,3,1,LF270_,4,1280,1407,127,8,0,0,1
M,KM,5,135,3,1,LF270_,1077,2,0,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,5,1407,1654,247,2,0,1,0
M,KM,5,135,3,1,LF270_,1078,2,0,0,0,0,1,,112318 retrain,M,KM,5,135,3,1,LF270_,5,1654,1661,7,3,0,0,0
M,KM,5,135,3,1,LF270_,1090,2,0,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,5,1661,1664,3,5,0,0,0
M,KM,5,135,3,1,LF270_,1148,2,3,2,0,1,0,,112318 retrain,M,KM,5,135,3,1,LF270_,5,1664,1669,5,4,0,0,0
M,KM,5,135,3,1,LF270_,1152,3,0,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,5,1669,1688,19,8,5,0,1
M,KM,5,135,3,1,LF270_,1155,3,5,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,6,1688,2470,782,2,0,1,0
M,KM,5,135,3,1,LF270_,1158,5,4,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,6,2470,2477,7,3,0,0,0
M,KM,5,135,3,1,LF270_,1163,4,8,0,0,0,0,,112318 retrain,M,KM,5,135,3,1,LF270_,6,2477,2480,3,5,0,2,1
M,KM,5,135,3,1,LF270_,1170,8,2,3,0,0,1,,112318 retrain,M,KM,5,135,3,1,LF270_,6,2480,2485,5,4,0,0,0
