Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LG-CM,5,64,0,1,LF152_,0,0,1,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,0,0,150,150,1,0,0,0
M,LG-CM,5,64,0,1,LF152_,133,1,0,0,0,0,1,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,0,150,153,3,6,1,0,2
M,LG-CM,5,64,0,1,LF152_,135,1,0,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,1,153,578,425,2,0,1,0
M,LG-CM,5,64,0,1,LF152_,150,1,6,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,1,578,585,7,3,0,0,0
M,LG-CM,5,64,0,1,LF152_,153,6,2,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,1,585,588,3,5,0,0,0
M,LG-CM,5,64,0,1,LF152_,225,2,0,0,1,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,1,588,593,5,4,0,0,0
M,LG-CM,5,64,0,1,LF152_,234,2,0,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,1,593,637,44,8,0,0,4
M,LG-CM,5,64,0,1,LF152_,452,2,0,0,0,0,1,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,2,637,699,62,2,0,1,0
M,LG-CM,5,64,0,1,LF152_,464,2,0,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,2,699,706,7,3,0,0,0
M,LG-CM,5,64,0,1,LF152_,554,2,0,0,0,0,1,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,2,706,709,3,5,0,0,1
M,LG-CM,5,64,0,1,LF152_,563,2,0,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,2,709,714,5,4,0,0,0
M,LG-CM,5,64,0,1,LF152_,578,2,3,2,0,1,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,2,714,765,51,8,0,0,3
M,LG-CM,5,64,0,1,LF152_,585,3,5,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,3,765,784,19,2,0,1,0
M,LG-CM,5,64,0,1,LF152_,588,5,4,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,3,784,791,7,3,0,0,0
M,LG-CM,5,64,0,1,LF152_,593,4,8,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,3,791,794,3,5,0,0,1
M,LG-CM,5,64,0,1,LF152_,620,8,0,0,0,0,0,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,3,794,799,5,4,0,0,0
M,LG-CM,5,64,0,1,LF152_,637,8,2,3,0,0,1,,061418_RETRAIN,M,LG-CM,5,64,0,1,LF152_,3,799,885,86,8,0,0,1
