Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,test,5,62,3,2,LF152_,0,0,1,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,0,0,150,150,1,0,0,0
M,test,5,62,3,2,LF152_,150,1,6,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,0,150,153,3,6,0,0,2
M,test,5,62,3,2,LF152_,153,6,2,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,1,153,704,551,2,0,1,0
M,test,5,62,3,2,LF152_,221,2,0,0,0,0,1,,061318_RETRAIN,M,test,5,62,3,2,LF152_,1,704,711,7,3,0,0,0
M,test,5,62,3,2,LF152_,237,2,0,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,1,711,714,3,5,0,0,0
M,test,5,62,3,2,LF152_,243,2,0,0,0,0,1,,061318_RETRAIN,M,test,5,62,3,2,LF152_,1,714,719,5,4,1,0,1
M,test,5,62,3,2,LF152_,252,2,0,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,1,719,908,189,8,0,0,1
M,test,5,62,3,2,LF152_,704,2,3,2,0,1,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,2,908,1204,296,2,0,1,0
M,test,5,62,3,2,LF152_,711,3,5,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,2,1204,1211,7,3,0,0,0
M,test,5,62,3,2,LF152_,714,5,4,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,2,1211,1214,3,5,0,0,0
M,test,5,62,3,2,LF152_,719,4,8,0,0,0,1,,061318_RETRAIN,M,test,5,62,3,2,LF152_,2,1214,1219,5,4,0,0,0
M,test,5,62,3,2,LF152_,749,8,0,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,2,1219,1230,11,8,1,0,2
M,test,5,62,3,2,LF152_,784,8,0,0,1,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,3,1230,1906,676,2,0,1,0
M,test,5,62,3,2,LF152_,796,8,0,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,3,1906,1913,7,3,0,0,1
M,test,5,62,3,2,LF152_,908,8,2,3,0,0,1,,061318_RETRAIN,M,test,5,62,3,2,LF152_,3,1913,1916,3,5,0,0,1
M,test,5,62,3,2,LF152_,909,2,0,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,3,1916,1921,5,4,0,0,0
M,test,5,62,3,2,LF152_,1103,2,0,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,3,1921,1951,30,8,0,0,1
M,test,5,62,3,2,LF152_,1204,2,3,2,0,1,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,4,1951,2073,122,2,0,1,0
M,test,5,62,3,2,LF152_,1211,3,5,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,4,2073,2080,7,3,0,0,0
M,test,5,62,3,2,LF152_,1214,5,4,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,4,2080,2083,3,5,0,0,1
M,test,5,62,3,2,LF152_,1219,4,8,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,4,2083,2088,5,4,0,0,0
M,test,5,62,3,2,LF152_,1230,8,2,3,0,0,1,,061318_RETRAIN,M,test,5,62,3,2,LF152_,4,2088,2124,36,8,1,0,1
M,test,5,62,3,2,LF152_,1257,2,0,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,5,2124,2297,173,2,0,1,0
M,test,5,62,3,2,LF152_,1272,2,0,0,0,0,1,,061318_RETRAIN,M,test,5,62,3,2,LF152_,5,2297,2304,7,3,0,0,0
M,test,5,62,3,2,LF152_,1274,2,0,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,5,2304,2307,3,5,0,0,0
M,test,5,62,3,2,LF152_,1793,2,0,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,5,2307,2312,5,4,0,0,0
M,test,5,62,3,2,LF152_,1794,2,0,0,1,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,5,2312,2332,20,8,0,0,1
M,test,5,62,3,2,LF152_,1906,2,3,2,0,1,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,6,2332,2366,34,2,0,1,0
M,test,5,62,3,2,LF152_,1913,3,5,0,0,0,1,,061318_RETRAIN,M,test,5,62,3,2,LF152_,6,2366,2373,7,3,0,0,1
M,test,5,62,3,2,LF152_,1916,5,4,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,6,2373,2376,3,5,0,0,0
M,test,5,62,3,2,LF152_,1917,4,0,0,0,0,1,,061318_RETRAIN,M,test,5,62,3,2,LF152_,6,2376,2381,5,4,0,0,0
M,test,5,62,3,2,LF152_,1921,4,8,0,0,0,0,,061318_RETRAIN,M,test,5,62,3,2,LF152_,6,2381,2413,32,8,0,0,1
