Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
110618 retrain,M,GG,5,97,1,4,LF270_,17,4402,4409,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3391,2,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,17,4409,4412,3,5,0,0,1,,M,GG,5,97,1,4,LF270_,3397,3,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,17,4412,4417,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,3398,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,17,4417,4444,27,8,0,0,3,,M,GG,5,97,1,4,LF270_,3401,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,18,4444,4574,130,2,0,1,0,,M,GG,5,97,1,4,LF270_,3404,4,0,0,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,18,4574,4581,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3406,4,8,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,18,4581,4584,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,3422,8,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,18,4584,4589,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,3482,8,2,3,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,18,4589,4590,1,8,0,0,1,,M,GG,5,97,1,4,LF270_,3487,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,19,4590,4647,57,2,0,1,0,,M,GG,5,97,1,4,LF270_,3516,2,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,19,4647,4654,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3523,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,19,4654,4657,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,3524,5,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,19,4657,4662,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,3526,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,19,4662,4665,3,8,0,0,1,,M,GG,5,97,1,4,LF270_,3531,4,8,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,20,4665,4733,68,2,0,1,0,,M,GG,5,97,1,4,LF270_,3533,8,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,20,4733,4740,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3540,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,20,4740,4743,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,3543,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,20,4743,4748,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,3548,4,8,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,20,4748,4778,30,8,0,2,0,,M,GG,5,97,1,4,LF270_,3550,8,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,20,4778,4785,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3567,8,2,3,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,20,4785,4788,3,5,0,1,0,,M,GG,5,97,1,4,LF270_,3590,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,20,4788,4793,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,3636,2,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,20,4793,4797,4,8,0,0,1,,M,GG,5,97,1,4,LF270_,3643,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,21,4797,4894,97,2,0,1,0,,M,GG,5,97,1,4,LF270_,3646,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,21,4894,4901,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3651,4,8,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,21,4901,4904,3,5,0,0,1,,M,GG,5,97,1,4,LF270_,3673,8,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,21,4904,4909,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,3694,8,2,3,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,21,4909,4948,39,8,0,0,1,,M,GG,5,97,1,4,LF270_,3714,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,22,4948,4962,14,2,0,1,0,,M,GG,5,97,1,4,LF270_,3755,2,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,22,4962,4969,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3762,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,22,4969,4972,3,5,0,0,1,,M,GG,5,97,1,4,LF270_,3765,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,22,4972,4977,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,3767,4,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,22,4977,5027,50,8,0,0,1,,M,GG,5,97,1,4,LF270_,3770,4,8,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,23,5027,5055,28,2,0,1,0,,M,GG,5,97,1,4,LF270_,3773,8,2,3,0,0,1
110618 retrain,M,GG,5,97,1,4,LF270_,23,5055,5062,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3790,2,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,23,5062,5065,3,5,0,0,0,,M,GG,5,97,1,4,LF270_,3847,2,3,2,0,1,0
110618 retrain,M,GG,5,97,1,4,LF270_,23,5065,5070,5,4,0,0,0,,M,GG,5,97,1,4,LF270_,3849,3,0,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,23,5070,5074,4,8,0,0,1,,M,GG,5,97,1,4,LF270_,3854,3,5,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,24,5074,5108,34,2,0,1,0,,M,GG,5,97,1,4,LF270_,3857,5,4,0,0,0,0
110618 retrain,M,GG,5,97,1,4,LF270_,24,5108,5115,7,3,0,0,0,,M,GG,5,97,1,4,LF270_,3862,4,8,0,0,0,0
