Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,,Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - 
052918_lever train,M,LF-LM,5,32,3,2,LF152_,0,0,150,150,1,0,0,0,,M,LF-LM,5,32,3,2,LF152_,0,0,1,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,0,150,153,3,6,0,0,0,,M,LF-LM,5,32,3,2,LF152_,97,1,0,0,0,0,1
052918_lever train,M,LF-LM,5,32,3,2,LF152_,1,153,161,8,2,0,1,0,,M,LF-LM,5,32,3,2,LF152_,125,1,0,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,1,161,168,7,3,0,0,1,,M,LF-LM,5,32,3,2,LF152_,150,1,6,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,1,168,171,3,5,0,0,0,,M,LF-LM,5,32,3,2,LF152_,153,6,2,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,1,171,176,5,4,0,0,0,,M,LF-LM,5,32,3,2,LF152_,161,2,3,2,0,1,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,1,176,182,6,8,0,0,6,,M,LF-LM,5,32,3,2,LF152_,162,3,0,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,2,182,1050,868,2,0,1,0,,M,LF-LM,5,32,3,2,LF152_,168,3,5,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,2,1050,1057,7,3,0,0,0,,M,LF-LM,5,32,3,2,LF152_,170,5,0,0,0,0,1
052918_lever train,M,LF-LM,5,32,3,2,LF152_,2,1057,1060,3,5,0,0,0,,M,LF-LM,5,32,3,2,LF152_,171,5,4,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,2,1060,1065,5,4,0,0,0,,M,LF-LM,5,32,3,2,LF152_,176,4,8,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,2,1065,1106,41,8,0,0,1,,M,LF-LM,5,32,3,2,LF152_,181,8,0,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,3,1106,1268,162,2,0,1,0,,M,LF-LM,5,32,3,2,LF152_,182,8,2,3,0,0,1
052918_lever train,M,LF-LM,5,32,3,2,LF152_,3,1268,1275,7,3,0,0,0,,M,LF-LM,5,32,3,2,LF152_,194,2,0,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,3,1275,1278,3,5,0,0,1,,M,LF-LM,5,32,3,2,LF152_,202,2,0,0,0,0,1
052918_lever train,M,LF-LM,5,32,3,2,LF152_,3,1278,1283,5,4,0,0,0,,M,LF-LM,5,32,3,2,LF152_,203,2,0,0,0,0,0
052918_lever train,M,LF-LM,5,32,3,2,LF152_,3,1283,1341,58,8,0,0,9,,M,LF-LM,5,32,3,2,LF152_,211,2,0,0,0,0,1
